"Run ID","User ID","User Name","Hours","Minutes","Seconds","Platform ID","Platform Name","Verified","URL","Date"
"yd5v25jm","8gek757j","KingW3ast","0","7.0","44.076","v06dk3e4","Wii","rejected","https://www.speedrun.com/api/v1/runs/yd5v25jm","2020-07-25"
"y82okowy","dx37e968","theriverp","0","1.0","32.16","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/y82okowy","2020-07-25"
"z5jlk6em","18qwrkw8","bendersrus","0","9.0","35.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/z5jlk6em","2020-07-25"
"z5jl8gdm","dx37e968","theriverp","0","1.0","33.75","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/z5jl8gdm","2020-07-25"
"meongx3z","v81vy6p8","Lugia2468","0","2.0","0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/meongx3z","2020-07-25"
"yjle9lgz","v81vy6p8","Lugia2468","0","1.0","53.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/yjle9lgz","2020-07-25"
"yjle96gz","1xyv17wx","floofmister1234","0","1.0","35.91","v06dk3e4","Wii","verified","https://www.speedrun.com/api/v1/runs/yjle96gz","2020-07-25"
"yokqx3dz","v81vy6p8","Lugia2468","0","2.0","46.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/yokqx3dz","2020-07-25"
"y25nwv9y","v81vy6p8","Lugia2468","0","2.0","16.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/y25nwv9y","2020-07-25"
"znk9xo3z","jmorw1n8","reemu","0","1.0","45.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/znk9xo3z","2020-07-25"
"y25nwx5y","v81vy6p8","Lugia2468","0","1.0","53.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/y25nwx5y","2020-07-25"
"y65geo0z","68w3n5zj","rmb0257","0","9.0","56.0","v06dk3e4","Wii","verified","https://www.speedrun.com/api/v1/runs/y65geo0z","2020-07-25"
"zx2jjoem","e8e2ynp8","Baconater540","0","1.0","36.067","v06dk3e4","Wii","verified","https://www.speedrun.com/api/v1/runs/zx2jjoem","2020-07-22"
