"Run ID","User ID","User Name","Category","Hours","Minutes","Seconds","Platform ID","Platform Name","Verified","URL","Date"
"zxd66e8y","zxzq79xq","krille71","Any%","0","2.0","50.316","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/zxd66e8y","2020-10-20"
"z096r6ez","8dwnk7gj","thatmarkguy","Sunken City%","0","35.0","13.16","nzelkr6q","Playstation 4","verified","https://www.speedrun.com/api/v1/runs/z096r6ez","2020-10-20"
"y4e2rrdm","qj26rvox","grooomp","Any%","0","3.0","49.666","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/y4e2rrdm","2020-10-20"
"zq4g11xm","qj26rvox","grooomp","No Gold","0","4.0","53.316","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/zq4g11xm","2020-10-20"
"y2dvx79z","qj26rvox","grooomp","No Teleporter Any%","0","3.0","49.666","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/y2dvx79z","2020-10-20"
"z096r7ez","qj26rvox","grooomp","All Shortcuts + Tiamat","0","26.0","52.54","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/z096r7ez","2020-10-20"
"yv921o6z","zxzq79xq","krille71","No Gold","0","4.0","58.533","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/yv921o6z","2020-10-20"
"zn3o103y","zxzq79xq","krille71","Low% No Gold","0","4.0","58.533","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/zn3o103y","2020-10-20"
"m758d64z","8dwmmv9j","fusuy321","Low%","0","4.0","36.0","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/m758d64z","2020-10-20"
"yd09rlxz","48g197p8","XanaGear","Any%","0","4.0","21.483","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/yd09rlxz","2020-10-20"
"mk8752vm","7j4k4zlx","BlueCadet-3","Low% No Gold","0","6.0","44.183","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/mk8752vm","2020-10-20"
"yv92o94z","qj26rvox","grooomp","Any%","0","2.0","41.1","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/yv92o94z","2020-10-20"
"m758724z","kj9yk4nx","chocolatecake5000","Any%","0","2.0","57.95","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/m758724z","2020-10-20"
"mr94608m","7j476w5j","InTol","Low% No Gold","0","5.0","44.883","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/mr94608m","2020-10-20"
"m758wv9z","7j476w5j","InTol","All Shortcuts + Tiamat","0","25.0","14.77","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/m758wv9z","2020-10-20"
"yv92rwxz","pj0ep4m8","d_tea","Any%","0","2.0","28.216","nzelkr6q","Playstation 4","verified","https://www.speedrun.com/api/v1/runs/yv92rwxz","2020-10-21"
"ylvo1nrm","86vlzy3j","JawnGC","No Teleporter Any%","0","5.0","20.316","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/ylvo1nrm","2020-10-20"
"yj61d2gz","o86n32px","Vlad","Any%","0","3.0","28.533","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/yj61d2gz","2020-10-21"
"ylvo16rm","o86n32px","Vlad","Sunken City%","0","26.0","25.766","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/ylvo16rm","2020-10-21"
