"Run ID","User ID","User Name","Category","Hours","Minutes","Seconds","Platform ID","Platform Name","Verified","URL","Date"
"7z02pp8m","y8d4evg8","8BitSpiderByte","Any%","0","7.0","10.0","jm95z9ol","NES","verified","https://www.speedrun.com/api/v1/runs/7z02pp8m","2017-01-19"
"1zxp705y","7j46n581","Elipsis","Any%","0","6.0","18.0","jm95z9ol","NES","verified","https://www.speedrun.com/api/v1/runs/1zxp705y","2017-01-19"
"kz5nxdez","kjpon3y8","monsterjamGarrett","Any% All-Stars","0","6.0","18.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/kz5nxdez","2017-01-19"
"8yve084m","kjpon3y8","monsterjamGarrett","Any% All-Stars","0","5.0","58.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/8yve084m","2017-01-19"
"9medek2y","kjpoky08","Avid_Ames","Any%","0","5.0","19.0","jm95z9ol","NES","verified","https://www.speedrun.com/api/v1/runs/9medek2y","2017-01-20"
"8y8l09xm","68wl904j","ViruseReturns","Any%","0","5.0","25.0","jm95z9ol","NES","verified","https://www.speedrun.com/api/v1/runs/8y8l09xm","2017-01-20"
"pydpgw0y","68wl904j","ViruseReturns","Any%","0","5.0","22.0","jm95z9ol","NES","verified","https://www.speedrun.com/api/v1/runs/pydpgw0y","2017-01-20"
"kz5nevez","e8ek2o28","Symbiotechris","Any%","0","4.0","58.0","jm95z9ol","NES","rejected","https://www.speedrun.com/api/v1/runs/kz5nevez","2016-07-12"
"pm38l6qy","e8ek2o28","Symbiotechris","Any%","0","4.0","58.0","7g6mx89r","3DSVC","rejected","https://www.speedrun.com/api/v1/runs/pm38l6qy","2017-01-20"
"0zn6j28y","pj02p48w","JarlCarl","Any%","0","5.0","5.0","jm95z9ol","NES","verified","https://www.speedrun.com/api/v1/runs/0zn6j28y","2017-01-21"
"9yo8lx7z","dx35yzej","TriforceTK","Any%","0","6.0","25.0","jm95z9ol","NES","verified","https://www.speedrun.com/api/v1/runs/9yo8lx7z","2017-01-20"
"8m7j2lem","5j5wp6zj","theprogrammer88","Any%","0","5.0","54.0","jm95z9ol","NES","verified","https://www.speedrun.com/api/v1/runs/8m7j2lem","2017-01-21"
"nz10ld7m","5j5vr468","dan4039","Any%","0","5.0","13.0","mr6k409z","FDS","verified","https://www.speedrun.com/api/v1/runs/nz10ld7m","2017-01-21"
"9yo8npjz","pj02p48w","JarlCarl","Any%","0","5.0","0.871","jm95z9ol","NES","verified","https://www.speedrun.com/api/v1/runs/9yo8npjz","2017-01-21"
"kz5npeez","dx35yzej","TriforceTK","Any%","0","5.0","36.0","jm95z9ol","NES","verified","https://www.speedrun.com/api/v1/runs/kz5npeez","2017-01-21"
"kz5npkgz","68w9r64j","Contraslayer","Any%","0","7.0","0","jm95z9ol","NES","verified","https://www.speedrun.com/api/v1/runs/kz5npkgz","2017-01-21"
"1zqnjq5z","kjpon3y8","monsterjamGarrett","Any% All-Stars","0","5.0","45.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/1zqnjq5z","2017-01-21"
"pydpj4jy","98r2y03x","SoloQ","Any%","0","5.0","1.517","jm95z9ol","NES","verified","https://www.speedrun.com/api/v1/runs/pydpj4jy","2017-01-22"
"emkx0w1z","e8ek2o28","Symbiotechris","Any%","0","5.0","7.0","7g6mx89r","3DSVC","rejected","https://www.speedrun.com/api/v1/runs/emkx0w1z","2015-09-11"
"7yl268nz","68w9r64j","Contraslayer","Any%","0","6.0","30.0","jm95z9ol","NES","verified","https://www.speedrun.com/api/v1/runs/7yl268nz","2017-01-22"
"2yworl3m","kjponw48","ThePez48","Any%","0","5.0","44.0","7g6mx89r","3DSVC","verified","https://www.speedrun.com/api/v1/runs/2yworl3m","2017-01-21"
"dy4vkw2y","qjopwqnx","sYn","Any%","0","5.0","57.803","jm95z9ol","NES","verified","https://www.speedrun.com/api/v1/runs/dy4vkw2y","2017-01-22"
"pydp25xy","kjpon3y8","monsterjamGarrett","Any% All-Stars","0","5.0","45.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/pydp25xy","2017-01-22"
"8m7j359m","qj233nxk","lackattack24","Warpless","0","20.0","31.0","jm95z9ol","NES","verified","https://www.speedrun.com/api/v1/runs/8m7j359m","2017-01-22"
"dy4vke2y","qj2n06jk","mav6771","Any%","0","4.0","58.642","jm95z9ol","NES","verified","https://www.speedrun.com/api/v1/runs/dy4vke2y","2017-01-21"
"pydp20xy","y8d3y0mx","SuperSonic","Warpless","0","19.0","44.0","jm95z9ol","NES","verified","https://www.speedrun.com/api/v1/runs/pydp20xy","2017-01-21"
"pzg18qnz","68wl904j","ViruseReturns","Any%","0","5.0","21.0","jm95z9ol","NES","verified","https://www.speedrun.com/api/v1/runs/pzg18qnz","2017-01-22"
"1zxpq2ky","e8en3w68","OfficialFern","Any%","0","5.0","16.0","jm95z9ol","NES","verified","https://www.speedrun.com/api/v1/runs/1zxpq2ky","2017-01-23"
"nz109pjm","kj9mpnx4","Remz","Any% All-Stars","0","5.0","30.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/nz109pjm","2017-01-23"
"pydpnvwy","18qodp0j","redshark69","Any%","0","5.0","0","jm95z9ol","NES","rejected","https://www.speedrun.com/api/v1/runs/pydpnvwy","2017-01-23"
"1zqn825z","68w9d7zj","PokerFacowaty","Any%","0","8.0","2.0","jm95z9ol","NES","verified","https://www.speedrun.com/api/v1/runs/1zqn825z","2017-01-23"
"pm3802wy","e8e6147j","zdoroviy_antony","Any% All-Stars","0","6.0","17.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/pm3802wy","2017-01-23"
"9yo80gdz","68w9r64j","Contraslayer","Any%","0","6.0","9.0","jm95z9ol","NES","rejected","https://www.speedrun.com/api/v1/runs/9yo80gdz","2017-01-23"
"jy9gdnrm","68wl904j","ViruseReturns","Any%","0","5.0","20.0","jm95z9ol","NES","verified","https://www.speedrun.com/api/v1/runs/jy9gdnrm","2017-01-24"
"oy26wjwm","7j46n581","Elipsis","Any%","0","6.0","6.0","jm95z9ol","NES","verified","https://www.speedrun.com/api/v1/runs/oy26wjwm","2017-01-24"
"pydpll0y","18qrry7j","mPap","Any%","0","5.0","3.0","jm95z9ol","NES","verified","https://www.speedrun.com/api/v1/runs/pydpll0y","2017-01-24"
"dy4vl4dy","o863w4w8","eddiecatgaming","Any%","0","5.0","7.0","nzelreqp","WiiVC","verified","https://www.speedrun.com/api/v1/runs/dy4vl4dy","2017-01-24"
"0y6wg7pz","zxz1dg9j","Taser","Any%","0","5.0","18.866","jm95z9ol","NES","rejected","https://www.speedrun.com/api/v1/runs/0y6wg7pz","2017-01-24"
"7z0286om","dx35yzej","TriforceTK","Any%","0","5.0","26.0","jm95z9ol","NES","verified","https://www.speedrun.com/api/v1/runs/7z0286om","2017-01-24"
"pzg1jrjz","zx7mr9qx","p_bodied","Any%","0","5.0","5.0","jm95z9ol","NES","verified","https://www.speedrun.com/api/v1/runs/pzg1jrjz","2017-01-24"
"1zxpj0qy","68wo13jg","Rayquaza911","Any%","0","5.0","10.0","jm95z9ol","NES","verified","https://www.speedrun.com/api/v1/runs/1zxpj0qy","2017-01-23"
"kz5nlwgz","68wo13jg","Rayquaza911","Warpless","0","24.0","30.0","jm95z9ol","NES","verified","https://www.speedrun.com/api/v1/runs/kz5nlwgz","2017-01-23"
"1zqn2n5z","pj03lk4j","L.Hofman","Any%","0","7.0","11.0","jm95z9ol","NES","verified","https://www.speedrun.com/api/v1/runs/1zqn2n5z","2017-01-25"
"0y6wjp6z","kjponw48","ThePez48","Any%","0","5.0","34.0","7g6mx89r","3DSVC","verified","https://www.speedrun.com/api/v1/runs/0y6wjp6z","2017-01-25"
