"Run ID","User ID","User Name","Hours","Minutes","Seconds","Platform ID","Platform Name","Verified","URL","Date"
"1zq3qe5y","qjngyw8m","TheCrazyCroco","0","3.0","44.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/1zq3qe5y","2015-02-26"
"8yvjxp4y","qjngyw8m","TheCrazyCroco","0","33.0","0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/8yvjxp4y","2015-02-26"
"pzgv9gnz","y8dq0lj6","Keiichi","0","9.0","31.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/pzgv9gnz","2015-07-30"
"8yvegv8m","48gmye78","Félicien2B","0","32.0","32.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/8yvegv8m","2017-01-08"
"zpqk82ry","5j59ydwx","Alaskaxp2","0","25.0","3.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/zpqk82ry","2018-02-11"
"m79er45y","98rr3qd8","Dylancuber9","0","3.0","21.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/m79er45y","2018-02-18"
"yvg7g94y","v81md938","Wipeoutjack7","0","11.0","56.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/yvg7g94y","2018-02-19"
"yo4e467m","o86v9pjz","darbian","0","23.0","52.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/yo4e467m","2018-02-08"
"yl9j4oky","v81md938","Wipeoutjack7","0","10.0","9.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/yl9j4oky","2018-02-19"
"ydq43jjm","v81md938","Wipeoutjack7","0","2.0","40.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/ydq43jjm","2018-02-19"
"yvg7jvoy","v81md938","Wipeoutjack7","0","3.0","9.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/yvg7jvoy","2018-02-19"
"z13616wm","v81md938","Wipeoutjack7","0","3.0","3.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/z13616wm","2018-02-19"
"yvg7jdxy","v81md938","Wipeoutjack7","0","11.0","8.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/yvg7jdxy","2018-02-19"
